minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions
1.94,3.82,6.33,9.0,1.68,3.63,4.4,488.63,111.79,0.89,231.75,10.44,62.81,51.87,1.0
4.09,5.75,14.4,9.0,1.7,4.19,4.58,564.91,166.26,1.01,299.81,10.57,64.97,51.37,0.0
3.44,1.96,14.08,9.0,1.44,7.41,5.02,523.8,143.15,0.95,263.3,10.42,63.85,51.57,0.0
3.24,3.53,4.74,9.0,1.43,3.8,4.53,494.13,121.16,0.89,234.07,10.52,63.76,51.61,0.0
2.81,2.45,10.89,9.0,1.41,2.67,4.47,531.35,142.02,0.94,270.86,10.38,63.87,51.35,0.0
2.94,1.77,14.21,9.0,1.54,7.3,4.64,542.53,149.59,0.94,279.88,10.38,64.72,50.45,0.0
2.22,4.87,14.83,9.0,0.64,3.52,4.21,438.46,91.9,0.77,173.27,10.98,64.88,52.5,37.0
3.76,3.24,13.23,9.0,0.78,3.21,4.59,507.81,145.75,0.89,242.36,10.69,65.29,51.39,0.0
4.19,3.64,14.78,9.0,1.64,5.86,4.66,535.72,145.74,0.95,273.61,10.6,64.28,51.45,0.0
3.07,3.68,13.65,9.0,1.22,5.57,4.52,488.2,122.81,0.89,227.8,10.76,63.79,52.73,0.0
3.93,5.62,12.75,9.0,1.97,7.22,5.09,625.69,201.07,1.09,357.16,10.44,66.55,50.05,0.0
3.88,5.27,4.96,9.0,0.73,5.55,4.48,523.21,161.47,0.95,258.46,10.86,64.95,52.26,3.0
4.75,3.5,5.7,9.0,1.46,6.54,4.54,527.19,146.05,0.94,266.34,10.55,63.9,51.7,0.0
1.48,4.11,11.66,9.0,0.8,5.37,4.86,487.54,128.87,0.87,222.98,10.9,64.83,52.78,11.0
4.74,4.58,14.88,9.0,1.74,7.84,4.48,493.69,118.4,0.89,232.48,10.66,63.97,52.49,0.0
1.74,4.2,4.78,9.0,0.67,3.46,4.34,448.38,95.11,0.79,183.67,10.86,64.83,52.41,16.0
3.88,1.55,8.79,9.0,1.6,2.65,4.59,628.28,205.4,0.98,361.03,9.96,66.33,46.65,0.0
1.51,2.53,4.06,9.0,1.98,5.57,4.53,522.03,124.19,0.95,266.36,10.22,62.61,50.94,0.0
1.28,2.23,12.57,9.0,1.17,5.53,4.59,527.81,147.88,0.94,266.07,10.51,64.32,51.01,0.0
4.65,4.66,13.98,9.0,0.56,5.0,4.45,529.59,172.27,0.94,262.24,10.9,65.78,51.95,27.0
2.24,4.59,5.56,9.0,1.17,4.66,4.29,485.32,118.32,0.88,223.08,10.76,64.27,52.43,0.0
2.76,2.74,10.87,9.0,1.58,7.19,4.66,635.4,213.12,1.05,364.66,10.43,67.17,49.34,0.0
3.42,5.66,10.57,9.0,0.68,7.39,4.52,488.24,134.27,0.89,223.78,10.97,64.82,53.33,13.0
3.81,5.05,12.47,9.0,1.78,6.34,4.56,554.85,154.93,0.98,289.55,10.62,65.08,51.01,0.0
4.49,3.47,5.87,9.0,1.31,3.15,4.61,555.77,167.19,0.99,293.42,10.45,64.28,50.97,0.0
3.98,5.01,13.36,9.0,1.14,5.61,4.67,577.9,188.8,1.01,307.65,10.73,66.76,50.79,0.0
2.62,1.59,10.62,9.0,0.85,7.4,4.81,550.38,174.65,1.01,290.72,10.38,63.87,50.97,0.0
2.71,1.93,5.49,9.0,1.05,2.73,4.79,507.41,130.44,0.9,248.32,10.26,63.55,50.94,0.0
3.35,4.97,8.93,9.0,0.67,7.73,4.39,463.46,115.66,0.83,200.11,10.96,64.57,52.93,11.0
1.25,1.65,10.58,9.0,0.83,6.92,4.72,497.02,131.97,0.91,238.73,10.47,63.36,51.89,6.0
2.55,4.43,9.6,9.0,0.74,3.53,4.33,469.51,115.8,0.85,205.75,10.87,64.58,52.23,2.0
4.3,2.72,8.03,9.0,1.11,4.94,4.64,541.04,165.82,0.96,279.86,10.55,64.26,51.4,0.0
1.25,5.12,12.88,9.0,1.46,5.19,4.34,473.59,112.95,0.84,209.07,10.78,64.81,51.57,0.0
4.24,1.69,8.24,9.0,1.89,2.95,4.93,661.96,225.0,1.07,397.43,9.9,65.31,47.88,0.0
